"Date","Offer Name","Referral Domain","Country Name","Page Visits","Get It Now","Contact Me","Test Drive","Free Trial"
"2020-05-25","enterprise_data_catalog_10_2_2","www.google.com","India","1","0","0","0","0"
"2020-05-25","enterprise_data_catalog_10_2_2","www.informatica.com","Germany","1","0","0","0","0"
"2020-05-25","enterprise_data_catalog_10_2_2","www.informatica.com","India","2","1","0","0","0"
"2020-05-25","enterprise_data_catalog_10_2_2","www.informatica.com","New Zealand","1","0","0","0","0"
"2020-05-25","enterprise_data_catalog_10_2_2","www.informatica.com","Norway","1","0","0","0","0"
"2020-05-25","enterprise_data_catalog_10_2_2","www.informatica.com","Portugal","1","0","0","0","0"
"2020-05-25","enterprise_data_catalog_10_2_2","www.informatica.com","United States","1","0","0","0","0"
"2020-05-25","iics-winter","azure.microsoft.com","United States","1","0","0","0","0"
"2020-05-25","informaica-des-1040","www.google.com","Mexico","1","0","0","0","0"
"2020-05-25","informaticaedc1040","www.bing.com","United Kingdom","1","0","0","0","0"
"2020-05-25","powercenter","www.google.com","Denmark","1","0","0","0","0"
"2020-05-25","powercenter","www.google.com","Switzerland","1","0","0","0","0"
"2020-05-25","powercenter","www.informatica.com","India","2","0","0","0","0"
"2020-05-25","powercenter","www.informatica.com","United States","1","0","0","0","0"
"2020-05-25","powercenter-1040","azuremarketplace.microsoft.com","Denmark","3","0","0","0","0"
"2020-05-25","powercenter-1040","azuremarketplace.microsoft.com","Japan","1","0","0","0","0"
"2020-05-26","big-data-management-10-2-2-byol","azuremarketplace.microsoft.com","India","2","0","0","0","0"
"2020-05-26","big-data-management-10-2-2-byol","Referral domain not present","India","1","0","0","0","0"
"2020-05-26","big-data-management-10-2-2-byol","www.informatica.com","United States","3","0","0","0","0"
"2020-05-26","big-data-management-byol","Referral domain not present","India","1","0","0","0","0"
"2020-05-26","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-05-26","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-26","enterprise_data_catalog_10_2_2","Referral domain not present","India","1","0","0","0","0"
"2020-05-26","enterprise_data_catalog_10_2_2","www.google.com","Netherlands","1","0","0","0","0"
"2020-05-26","enterprise_data_catalog_10_2_2","www.google.com","Singapore","1","0","0","0","0"
"2020-05-26","enterprise_data_catalog_10_2_2","www.google.com","United States","2","0","0","0","0"
"2020-05-26","enterprisedatacatalog_10_2_2_hf1","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-05-26","enterprisedatacatalog_10_2_2_hf1","azuremarketplace.microsoft.com","United States","2","1","0","0","0"
"2020-05-26","enterprisedatacatalog_10_2_2_hf1","Referral domain not present","India","1","0","0","0","0"
"2020-05-26","iics-winter","azure.microsoft.com","United States","1","0","0","0","0"
"2020-05-26","iics-winter","azuremarketplace.microsoft.com","United States","4","2","0","0","0"
"2020-05-26","iics-winter","Referral domain not present","India","1","0","0","0","0"
"2020-05-26","iics-winter","Referral domain not present","Ireland","1","0","0","0","0"
"2020-05-26","iics-winter","Referral domain not present","Poland","3","0","0","0","0"
"2020-05-26","iics-winter","Referral domain not present","Russia","1","0","0","0","0"
"2020-05-26","iics-winter","search.yahoo.com","India","1","0","0","0","0"
"2020-05-26","informaica-dei-1040","Referral domain not present","India","1","0","0","0","0"
"2020-05-26","informaica-deq-1040","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-05-26","informaica-deq-1040","Referral domain not present","India","1","0","0","0","0"
"2020-05-26","informaica-des-1040","Referral domain not present","India","1","0","0","0","0"
"2020-05-26","informatica-data-quality","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-05-26","informatica-data-quality","Referral domain not present","India","1","0","0","0","0"
"2020-05-26","informatica-data-quality","www.bing.com","Switzerland","1","0","0","0","0"
"2020-05-26","informatica-data-quality","www.bing.com","United States","1","0","0","0","0"
"2020-05-26","informatica-data-quality","www.informatica.com","India","1","0","0","0","0"
"2020-05-26","informaticaedc1040","azuremarketplace.microsoft.com","Finland","1","0","0","0","0"
"2020-05-26","informaticaedc1040","azuremarketplace.microsoft.com","India","2","2","0","0","0"
"2020-05-26","informaticaedc1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-26","informaticaedc1040","Referral domain not present","India","1","0","0","0","0"
"2020-05-26","informaticaedc1040","Referral domain not present","Ireland","1","0","0","0","0"
"2020-05-26","informaticaedc1040","Referral domain not present","Netherlands","1","0","0","0","0"
"2020-05-26","informaticaedc1040","Referral domain not present","Poland","2","0","0","0","0"
"2020-05-26","informaticaedc1040","Referral domain not present","Russia","1","0","0","0","0"
"2020-05-26","informaticaedc1040","Referral domain not present","United States","3","1","0","0","0"
"2020-05-26","informaticaedc1040","www.bing.com","United States","1","0","0","0","0"
"2020-05-26","informaticaedp1040","partner.microsoft.com","India","1","0","0","0","0"
"2020-05-26","informaticaedp1040","Referral domain not present","India","1","0","0","0","0"
"2020-05-26","informatica-idq-1040","azuremarketplace.microsoft.com","India","2","0","0","0","0"
"2020-05-26","informatica-idq-1040","Referral domain not present","India","1","0","0","0","0"
"2020-05-26","informatica-idq-1040","Referral domain not present","Italy","2","3","0","0","0"
"2020-05-26","informatica-idq-1040","www.bing.com","Switzerland","1","0","0","0","0"
"2020-05-26","powercenter","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-05-26","powercenter","Referral domain not present","India","1","0","0","0","0"
"2020-05-26","powercenter","www.bing.com","United States","1","0","0","0","0"
"2020-05-26","powercenter","www.google.com","India","2","0","0","0","0"
"2020-05-26","powercenter","www.google.com","United States","1","0","0","0","0"
"2020-05-26","powercenter","www.informatica.com","India","1","0","0","0","0"
"2020-05-26","powercenter","www.informatica.com","United States","3","0","0","0","0"
"2020-05-26","powercenter","www.microsoft.com","Switzerland","1","0","0","0","0"
"2020-05-26","powercenter-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-26","powercenter-1040","Referral domain not present","India","1","0","0","0","0"
"2020-05-26","powercenter-1040","www.bing.com","United States","1","0","0","0","0"
"2020-05-27","big-data-management-10-2-2-byol","azuremarketplace.microsoft.com","United Arab Emirates","2","0","0","0","0"
"2020-05-27","big-data-management-10-2-2-byol","Referral domain not present","India","1","0","0","0","0"
"2020-05-27","big-data-management-byol","Referral domain not present","India","2","0","0","0","0"
"2020-05-27","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","Bulgaria","1","0","0","0","0"
"2020-05-27","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-27","enterprise_data_catalog_10_2_2","Referral domain not present","India","3","0","0","0","0"
"2020-05-27","enterprise_data_catalog_10_2_2","www.google.com","Bulgaria","1","0","0","0","0"
"2020-05-27","enterprise_data_catalog_10_2_2","www.google.com","Russia","1","0","0","0","0"
"2020-05-27","enterprise_data_catalog_10_2_2","www.google.com","United States","4","0","0","0","0"
"2020-05-27","enterprise_data_catalog_10_2_2","www.informatica.com","India","1","0","0","0","0"
"2020-05-27","enterprise_data_catalog_10_2_2","www.informatica.com","Indonesia","1","1","0","0","0"
"2020-05-27","enterprise_data_catalog_10_2_2","www.informatica.com","Spain","1","0","0","0","0"
"2020-05-27","enterprise_data_catalog_10_2_2","www.informatica.com","United States","1","0","0","0","0"
"2020-05-27","enterprisedatacatalog_10_2_2_hf1","azuremarketplace.microsoft.com","United States","2","1","0","0","0"
"2020-05-27","enterprisedatacatalog_10_2_2_hf1","login.microsoftonline.com","United States","1","0","0","0","0"
"2020-05-27","enterprisedatacatalog_10_2_2_hf1","network.informatica.com","United States","1","0","0","0","0"
"2020-05-27","enterprisedatacatalog_10_2_2_hf1","Referral domain not present","India","3","0","0","0","0"
"2020-05-27","iics-winter","azuremarketplace.microsoft.com","United Arab Emirates","1","0","0","0","0"
"2020-05-27","iics-winter","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-05-27","iics-winter","Referral domain not present","India","2","0","0","0","0"
"2020-05-27","informaica-dei-1040","Referral domain not present","India","1","0","0","0","0"
"2020-05-27","informaica-deq-1040","Referral domain not present","India","2","0","0","0","0"
"2020-05-27","informaica-des-1040","Referral domain not present","India","3","0","0","0","0"
"2020-05-27","informatica-data-quality","azuremarketplace.microsoft.com","Saudi Arabia","2","0","0","0","0"
"2020-05-27","informatica-data-quality","Referral domain not present","India","2","0","0","0","0"
"2020-05-27","informaticaedc1040","azuremarketplace.microsoft.com","Bulgaria","3","1","0","0","0"
"2020-05-27","informaticaedc1040","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-05-27","informaticaedc1040","azuremarketplace.microsoft.com","United Arab Emirates","1","0","0","0","0"
"2020-05-27","informaticaedc1040","azuremarketplace.microsoft.com","United States","4","1","0","0","0"
"2020-05-27","informaticaedc1040","Referral domain not present","India","3","0","0","0","0"
"2020-05-27","informaticaedc1040","Referral domain not present","Ireland","1","0","0","0","0"
"2020-05-27","informaticaedc1040","Referral domain not present","United States","3","0","0","0","0"
"2020-05-27","informaticaedp1040","azuremarketplace.microsoft.com","Bulgaria","1","0","0","0","0"
"2020-05-27","informaticaedp1040","azuremarketplace.microsoft.com","Italy","1","0","0","0","0"
"2020-05-27","informaticaedp1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-27","informaticaedp1040","Referral domain not present","India","3","0","0","0","0"
"2020-05-27","informatica-idq-1040","azuremarketplace.microsoft.com","Brazil","1","0","0","0","0"
"2020-05-27","informatica-idq-1040","azuremarketplace.microsoft.com","Ukraine","1","1","0","0","0"
"2020-05-27","informatica-idq-1040","azuremarketplace.microsoft.com","United Arab Emirates","1","0","0","0","0"
"2020-05-27","informatica-idq-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-27","informatica-idq-1040","Referral domain not present","India","2","0","0","0","0"
"2020-05-27","powercenter","azuremarketplace.microsoft.com","United Arab Emirates","1","0","0","0","0"
"2020-05-27","powercenter","docs.microsoft.com","Netherlands","1","0","0","0","0"
"2020-05-27","powercenter","msgtm.azurewebsites.net","United States","1","0","0","0","0"
"2020-05-27","powercenter","Referral domain not present","India","3","0","0","0","0"
"2020-05-27","powercenter","www.bing.com","United Kingdom","1","0","0","0","0"
"2020-05-27","powercenter","www.google.com","Netherlands","1","0","0","0","0"
"2020-05-27","powercenter","www.google.com","United Arab Emirates","1","0","0","0","0"
"2020-05-27","powercenter","www.informatica.com","Germany","1","0","0","0","0"
"2020-05-27","powercenter","www.informatica.com","India","2","0","0","0","0"
"2020-05-27","powercenter","www.informatica.com","United States","2","1","0","0","0"
"2020-05-27","powercenter-1040","azuremarketplace.microsoft.com","India","2","1","0","0","0"
"2020-05-27","powercenter-1040","Referral domain not present","India","2","0","0","0","0"
"2020-05-27","powercenter-1040","www.google.co.il","Israel","1","0","0","0","0"
"2020-05-28","big-data-management-10-2-2-byol","Referral domain not present","India","2","0","0","0","0"
"2020-05-28","big-data-management-10-2-2-byol","Referral domain not present","Vietnam","2","0","0","0","0"
"2020-05-28","big-data-management-10-2-2-byol","www.google.com","Netherlands","1","0","0","0","0"
"2020-05-28","big-data-management-10-2-2-byol","www.informatica.com","India","2","0","0","0","0"
"2020-05-28","big-data-management-10-2-2-byol","www.informatica.com","Italy","2","0","0","0","0"
"2020-05-28","big-data-management-10-2-2-byol","www.informatica.com","Netherlands","1","0","0","0","0"
"2020-05-28","big-data-management-10-2-2-byol","www.informatica.com","United States","1","0","0","0","0"
"2020-05-28","big-data-management-10-2-2-byol","www.informatica.com","Vietnam","6","0","0","0","0"
"2020-05-28","big-data-management-byol","Referral domain not present","India","2","0","0","0","0"
"2020-05-28","enterprise_data_catalog_10_2_2","Referral domain not present","India","2","0","0","0","0"
"2020-05-28","enterprise_data_catalog_10_2_2","www.google.com","India","1","0","0","0","0"
"2020-05-28","enterprise_data_catalog_10_2_2","www.informatica.com","United States","1","0","0","0","0"
"2020-05-28","enterprisedatacatalog_10_2_2_hf1","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-28","enterprisedatacatalog_10_2_2_hf1","Referral domain not present","India","2","0","0","0","0"
"2020-05-28","iics-winter","azuremarketplace.microsoft.com","China","1","1","0","0","0"
"2020-05-28","iics-winter","azuremarketplace.microsoft.com","Italy","2","0","0","0","0"
"2020-05-28","iics-winter","cn.bing.com","China","1","1","0","0","0"
"2020-05-28","iics-winter","login.microsoftonline.com","China","1","0","0","0","0"
"2020-05-28","iics-winter","Referral domain not present","India","2","0","0","0","0"
"2020-05-28","iics-winter","Referral domain not present","Italy","1","0","0","0","0"
"2020-05-28","informaica-dei-1040","Referral domain not present","India","1","0","0","0","0"
"2020-05-28","informaica-deq-1040","azuremarketplace.microsoft.com","Italy","1","0","0","0","0"
"2020-05-28","informaica-deq-1040","azuremarketplace.microsoft.com","Sweden","2","0","0","0","0"
"2020-05-28","informaica-deq-1040","Referral domain not present","India","2","0","0","0","0"
"2020-05-28","informaica-des-1040","Referral domain not present","India","2","0","0","0","0"
"2020-05-28","informatica-data-quality","Referral domain not present","India","2","0","0","0","0"
"2020-05-28","informatica-data-quality","Referral domain not present","United States","1","0","0","0","0"
"2020-05-28","informatica-data-quality","www.google.com","Mexico","1","0","0","0","0"
"2020-05-28","informatica-data-quality","www.google.com","Spain","1","0","0","0","0"
"2020-05-28","informatica-data-quality","www.informatica.com","India","1","0","0","0","0"
